month,scene,zone,metric,value,cloud
2023-02,S2B_48NUG_20230224_0_L2A,pax_t4,stock_bright,1738.0,0.1798161798161798
2023-02,S2B_48NUG_20230224_0_L2A,airfield,stock_bright,1864.0,0.1789320763150944
2023-02,S2B_48NUG_20230224_0_L2A,west_cargo,pairdiff,,0.3288888888888889
2023-02,S2B_48NUG_20230224_0_L2A,east_cargo,pairdiff,,0.4965315808689303
2023-02,S2B_48NUG_20230224_0_L2A,pax_t123,pairdiff,,0.8793298266121177
2023-02,S2B_48NUG_20230224_0_L2A,pax_t4,pairdiff,5746322.0,0.1798161798161798
2023-02,S2B_48NUG_20230224_0_L2A,airfield,pairdiff,,0.547635979437999
2023-03,S2B_48NUG_20230306_0_L2A,west_cargo,stock_bright,9616.0,1.0
2023-03,S2B_48NUG_20230306_0_L2A,east_cargo,stock_bright,10896.0,1.0
2023-03,S2B_48NUG_20230306_0_L2A,pax_t123,stock_bright,7472.0,1.0
2023-03,S2B_48NUG_20230306_0_L2A,pax_t4,stock_bright,10872.0,1.0
2023-03,S2B_48NUG_20230306_0_L2A,airfield,stock_bright,7560.0,1.0
2023-03,S2B_48NUG_20230316_0_L2A,west_cargo,stock_bright,1376.0,0.0
2023-03,S2B_48NUG_20230316_0_L2A,east_cargo,stock_bright,1508.0,0.03431909456005842
2023-03,S2B_48NUG_20230316_0_L2A,pax_t123,stock_bright,1586.0,0.00015585427625170465
2023-03,S2B_48NUG_20230316_0_L2A,pax_t4,stock_bright,1700.0,0.32505232505232506
2023-03,S2B_48NUG_20230316_0_L2A,airfield,stock_bright,1298.0,0.10622345937379361
2023-03,S2B_48NUG_20230316_0_L2A,west_cargo,pairdiff,,1.0
2023-03,S2B_48NUG_20230316_0_L2A,east_cargo,pairdiff,,1.0
2023-03,S2B_48NUG_20230316_0_L2A,pax_t123,pairdiff,,1.0
2023-03,S2B_48NUG_20230316_0_L2A,pax_t4,pairdiff,,1.0
2023-03,S2B_48NUG_20230316_0_L2A,airfield,pairdiff,,1.0
2023-03,S2B_48NUG_20230326_0_L2A,west_cargo,stock_bright,10320.0,0.9995959595959596
2023-03,S2B_48NUG_20230326_0_L2A,east_cargo,stock_bright,7052.0,1.0
2023-03,S2B_48NUG_20230326_0_L2A,pax_t123,stock_bright,3030.0,0.8831092928112215
2023-03,S2B_48NUG_20230326_0_L2A,pax_t4,stock_bright,4172.0,0.9357539357539357
2023-03,S2B_48NUG_20230326_0_L2A,airfield,stock_bright,4816.0,0.9154154052461548
2023-03,S2B_48NUG_20230326_0_L2A,west_cargo,pairdiff,,0.9995959595959596
2023-03,S2B_48NUG_20230326_0_L2A,east_cargo,pairdiff,,1.0
2023-03,S2B_48NUG_20230326_0_L2A,pax_t123,pairdiff,,0.8831092928112215
2023-03,S2B_48NUG_20230326_0_L2A,pax_t4,pairdiff,,0.9357539357539357
2023-03,S2B_48NUG_20230326_0_L2A,airfield,pairdiff,,0.9154154052461548
2023-04,S2B_48NUG_20230415_0_L2A,west_cargo,stock_bright,1594.0,0.6186868686868687
2023-04,S2B_48NUG_20230415_0_L2A,east_cargo,stock_bright,6392.0,1.0
2023-04,S2B_48NUG_20230415_0_L2A,pax_t123,stock_bright,9392.0,0.999961036430937
2023-04,S2B_48NUG_20230415_0_L2A,pax_t4,stock_bright,2962.0,0.9885339885339886
2023-04,S2B_48NUG_20230415_0_L2A,airfield,stock_bright,2978.0,0.6716175305280696
2023-05,S2B_48NUG_20230525_0_L2A,west_cargo,stock_bright,2274.0,0.9418181818181818
2023-05,S2B_48NUG_20230525_0_L2A,east_cargo,stock_bright,2166.0,0.7082876962395035
2023-05,S2B_48NUG_20230525_0_L2A,pax_t123,stock_bright,1456.0,0.10212351451392948
2023-05,S2B_48NUG_20230525_0_L2A,pax_t4,stock_bright,1556.0,0.21548821548821548
2023-05,S2B_48NUG_20230525_0_L2A,airfield,stock_bright,1396.0,0.24687607940345815
2023-07,S2B_48NUG_20230724_0_L2A,west_cargo,stock_bright,1304.0,0.0
2023-07,S2B_48NUG_20230724_0_L2A,east_cargo,stock_bright,1428.0,0.0
2023-07,S2B_48NUG_20230724_0_L2A,pax_t123,stock_bright,1552.0,0.1642704071692967
2023-07,S2B_48NUG_20230724_0_L2A,pax_t4,stock_bright,1420.0,0.057148057148057145
2023-07,S2B_48NUG_20230724_0_L2A,airfield,stock_bright,1120.0,0.049942093179186055
2023-08,S2B_48NUG_20230813_0_L2A,west_cargo,stock_bright,8056.0,1.0
2023-08,S2B_48NUG_20230813_0_L2A,east_cargo,stock_bright,12216.0,1.0
2023-08,S2B_48NUG_20230813_0_L2A,pax_t123,stock_bright,5436.0,1.0
2023-08,S2B_48NUG_20230813_0_L2A,pax_t4,stock_bright,6420.0,1.0
2023-08,S2B_48NUG_20230813_0_L2A,airfield,stock_bright,7264.0,0.9723571123798688
2023-08,S2B_48NUG_20230823_0_L2A,west_cargo,stock_bright,2322.0,0.9661616161616161
2023-08,S2B_48NUG_20230823_0_L2A,east_cargo,stock_bright,2394.0,1.0
2023-08,S2B_48NUG_20230823_0_L2A,pax_t123,stock_bright,2420.0,0.9693746347165401
2023-08,S2B_48NUG_20230823_0_L2A,pax_t4,stock_bright,2596.0,1.0
2023-08,S2B_48NUG_20230823_0_L2A,airfield,stock_bright,2434.0,0.9317309059877684
2023-08,S2B_48NUG_20230823_0_L2A,west_cargo,pairdiff,,1.0
2023-08,S2B_48NUG_20230823_0_L2A,east_cargo,pairdiff,,1.0
2023-08,S2B_48NUG_20230823_0_L2A,pax_t123,pairdiff,,1.0
2023-08,S2B_48NUG_20230823_0_L2A,pax_t4,pairdiff,,1.0
2023-08,S2B_48NUG_20230823_0_L2A,airfield,pairdiff,,0.9723571123798688
2023-09,S2B_48NUG_20230922_0_L2A,west_cargo,stock_bright,9824.0,1.0
2023-09,S2B_48NUG_20230922_0_L2A,east_cargo,stock_bright,10616.0,1.0
2023-09,S2B_48NUG_20230922_0_L2A,pax_t123,stock_bright,8600.0,1.0
2023-09,S2B_48NUG_20230922_0_L2A,pax_t4,stock_bright,9800.0,1.0
2023-09,S2B_48NUG_20230922_0_L2A,airfield,stock_bright,8840.0,0.9962614543755206
2023-10,S2B_48NUG_20231012_0_L2A,west_cargo,stock_bright,1142.0,0.07595959595959596
2023-10,S2B_48NUG_20231012_0_L2A,east_cargo,stock_bright,1380.0,0.11610076670317634
2023-10,S2B_48NUG_20231012_0_L2A,pax_t123,stock_bright,1332.0,0.004753555425676992
2023-10,S2B_48NUG_20231012_0_L2A,pax_t4,stock_bright,1456.0,0.05350805350805351
2023-10,S2B_48NUG_20231012_0_L2A,airfield,stock_bright,1236.0,0.0699859804539082
2023-10,S2B_48NUG_20231012_1_L2A,west_cargo,stock_bright,1094.0,0.0
2023-10,S2B_48NUG_20231012_1_L2A,east_cargo,stock_bright,1310.0,0.0
2023-10,S2B_48NUG_20231012_1_L2A,pax_t123,stock_bright,1320.0,0.0
2023-10,S2B_48NUG_20231012_1_L2A,pax_t4,stock_bright,1388.0,0.0
2023-10,S2B_48NUG_20231012_1_L2A,airfield,stock_bright,1190.0,0.022725887396631245
2023-10,S2B_48NUG_20231012_1_L2A,west_cargo,pairdiff,1047852.0,0.07595959595959596
2023-10,S2B_48NUG_20231012_1_L2A,east_cargo,pairdiff,1141028.0,0.11610076670317634
2023-10,S2B_48NUG_20231012_1_L2A,pax_t123,pairdiff,2662278.0,0.004753555425676992
2023-10,S2B_48NUG_20231012_1_L2A,pax_t4,pairdiff,1340712.0,0.05350805350805351
2023-10,S2B_48NUG_20231012_1_L2A,airfield,pairdiff,19289618.0,0.0699859804539082
2023-11,S2B_48NUG_20231101_0_L2A,west_cargo,stock_bright,10528.0,1.0
2023-11,S2B_48NUG_20231101_0_L2A,east_cargo,stock_bright,11400.0,1.0
2023-11,S2B_48NUG_20231101_0_L2A,pax_t123,stock_bright,12792.0,1.0
2023-11,S2B_48NUG_20231101_0_L2A,pax_t4,stock_bright,8424.0,1.0
2023-11,S2B_48NUG_20231101_0_L2A,airfield,stock_bright,9696.0,0.9750492715931487
2023-11,S2B_48NUG_20231111_0_L2A,west_cargo,stock_bright,1338.0,0.10787878787878788
2023-11,S2B_48NUG_20231111_0_L2A,east_cargo,stock_bright,1272.0,0.0009735913350371182
2023-11,S2B_48NUG_20231111_0_L2A,pax_t123,stock_bright,6312.0,0.9681278005065264
2023-11,S2B_48NUG_20231111_0_L2A,pax_t4,stock_bright,2078.0,0.7333697333697333
2023-11,S2B_48NUG_20231111_0_L2A,airfield,stock_bright,1618.0,0.5014527500660341
2023-11,S2B_48NUG_20231111_0_L2A,west_cargo,pairdiff,,1.0
2023-11,S2B_48NUG_20231111_0_L2A,east_cargo,pairdiff,,1.0
2023-11,S2B_48NUG_20231111_0_L2A,pax_t123,pairdiff,,1.0
2023-11,S2B_48NUG_20231111_0_L2A,pax_t4,pairdiff,,1.0
2023-11,S2B_48NUG_20231111_0_L2A,airfield,pairdiff,,0.9750492715931487
2023-12,S2B_48NUG_20231211_0_L2A,west_cargo,stock_bright,1578.0,0.38272727272727275
2023-12,S2B_48NUG_20231211_0_L2A,east_cargo,stock_bright,2392.0,0.9992698064987222
2023-12,S2B_48NUG_20231211_0_L2A,pax_t123,stock_bright,1928.0,0.4026884862653419
2023-12,S2B_48NUG_20231211_0_L2A,pax_t4,stock_bright,3064.0,1.0
2023-12,S2B_48NUG_20231211_0_L2A,airfield,stock_bright,2016.0,0.6099112095414186
2024-01,S2B_48NUG_20240130_0_L2A,west_cargo,stock_bright,908.0,0.1412121212121212
2024-01,S2B_48NUG_20240130_0_L2A,east_cargo,stock_bright,1388.0,0.3988073506145795
2024-01,S2B_48NUG_20240130_0_L2A,pax_t123,stock_bright,1888.0,0.1983635300993571
2024-01,S2B_48NUG_20240130_0_L2A,pax_t4,stock_bright,1786.0,0.7541177541177542
2024-01,S2B_48NUG_20240130_0_L2A,airfield,stock_bright,1312.0,0.3584533799296991
2024-02,S2B_48NUG_20240219_0_L2A,west_cargo,stock_bright,1500.0,0.2314141414141414
2024-02,S2B_48NUG_20240219_0_L2A,east_cargo,stock_bright,2034.0,0.8186686138493368
2024-02,S2B_48NUG_20240219_0_L2A,pax_t123,stock_bright,1628.0,0.0
2024-02,S2B_48NUG_20240219_0_L2A,pax_t4,stock_bright,1272.0,0.12048412048412048
2024-02,S2B_48NUG_20240219_0_L2A,airfield,stock_bright,1168.0,0.25564337525651704
2024-02,S2B_48NUG_20240229_0_L2A,west_cargo,stock_bright,1476.0,0.0
2024-02,S2B_48NUG_20240229_0_L2A,east_cargo,stock_bright,1654.0,0.0
2024-02,S2B_48NUG_20240229_0_L2A,pax_t123,stock_bright,1688.0,0.0
2024-02,S2B_48NUG_20240229_0_L2A,pax_t4,stock_bright,928.0,0.33824733824733827
2024-02,S2B_48NUG_20240229_0_L2A,airfield,stock_bright,1268.0,0.0988479590385436
2024-02,S2B_48NUG_20240229_0_L2A,west_cargo,pairdiff,2941585.0,0.2314141414141414
2024-02,S2B_48NUG_20240229_0_L2A,east_cargo,pairdiff,,0.8186686138493368
2024-02,S2B_48NUG_20240229_0_L2A,pax_t123,pairdiff,4564995.0,0.0
2024-02,S2B_48NUG_20240229_0_L2A,pax_t4,pairdiff,,0.33824733824733827
2024-02,S2B_48NUG_20240229_0_L2A,airfield,pairdiff,125744088.0,0.25564337525651704
2024-03,S2B_48NUG_20240330_0_L2A,west_cargo,stock_bright,2468.0,0.9987878787878788
2024-03,S2B_48NUG_20240330_0_L2A,east_cargo,stock_bright,2276.0,1.0
2024-03,S2B_48NUG_20240330_0_L2A,pax_t123,stock_bright,2332.0,0.9350866939411651
2024-03,S2B_48NUG_20240330_0_L2A,pax_t4,stock_bright,2490.0,0.7643097643097643
2024-03,S2B_48NUG_20240330_0_L2A,airfield,stock_bright,2106.0,0.8390596745027125
2024-04,S2B_48NUG_20240419_0_L2A,west_cargo,stock_bright,2413.0,0.5678787878787879
2024-04,S2B_48NUG_20240419_0_L2A,east_cargo,stock_bright,1832.0,0.12072532554460265
2024-04,S2B_48NUG_20240419_0_L2A,pax_t123,stock_bright,2330.0,0.4633547632963179
2024-04,S2B_48NUG_20240419_0_L2A,pax_t4,stock_bright,1404.0,0.08890708890708891
2024-04,S2B_48NUG_20240419_0_L2A,airfield,stock_bright,1488.0,0.3088770140398643
2024-04,S2B_48NUG_20240429_0_L2A,west_cargo,stock_bright,1492.0,0.6944444444444444
2024-04,S2B_48NUG_20240429_0_L2A,east_cargo,stock_bright,1492.0,0.5640744797371303
2024-04,S2B_48NUG_20240429_0_L2A,pax_t123,stock_bright,1410.0,0.710305864017144
2024-04,S2B_48NUG_20240429_0_L2A,pax_t4,stock_bright,1490.0,0.5451815451815452
2024-04,S2B_48NUG_20240429_0_L2A,airfield,stock_bright,1294.0,0.4512363614198346
2024-04,S2B_48NUG_20240429_0_L2A,west_cargo,pairdiff,,0.6944444444444444
2024-04,S2B_48NUG_20240429_0_L2A,east_cargo,pairdiff,,0.5640744797371303
2024-04,S2B_48NUG_20240429_0_L2A,pax_t123,pairdiff,,0.710305864017144
2024-04,S2B_48NUG_20240429_0_L2A,pax_t4,pairdiff,,0.5451815451815452
2024-04,S2B_48NUG_20240429_0_L2A,airfield,pairdiff,,0.4512363614198346
2024-05,S2B_48NUG_20240509_0_L2A,west_cargo,stock_bright,1491.0,0.1716161616161616
2024-05,S2B_48NUG_20240509_0_L2A,east_cargo,stock_bright,1768.0,0.19447486917366436
2024-05,S2B_48NUG_20240509_0_L2A,pax_t123,stock_bright,1590.0,0.3867134229495422
2024-05,S2B_48NUG_20240509_0_L2A,pax_t4,stock_bright,1234.0,0.0
2024-05,S2B_48NUG_20240509_0_L2A,airfield,stock_bright,1130.0,0.15243716601987117
2024-05,S2B_48NUG_20240529_0_L2A,west_cargo,stock_bright,1942.0,0.0
2024-05,S2B_48NUG_20240529_0_L2A,east_cargo,stock_bright,1730.0,0.07898259705488621
2024-05,S2B_48NUG_20240529_0_L2A,pax_t123,stock_bright,2196.0,0.8910968244691214
2024-05,S2B_48NUG_20240529_0_L2A,pax_t4,stock_bright,2132.0,0.8713258713258714
2024-05,S2B_48NUG_20240529_0_L2A,airfield,stock_bright,2002.0,0.535038706138123
2024-05,S2B_48NUG_20240529_0_L2A,west_cargo,pairdiff,5430379.0,0.1716161616161616
2024-05,S2B_48NUG_20240529_0_L2A,east_cargo,pairdiff,4814293.0,0.19447486917366436
2024-05,S2B_48NUG_20240529_0_L2A,pax_t123,pairdiff,,0.8910968244691214
2024-05,S2B_48NUG_20240529_0_L2A,pax_t4,pairdiff,,0.8713258713258714
2024-05,S2B_48NUG_20240529_0_L2A,airfield,pairdiff,,0.535038706138123
2024-06,S2B_48NUG_20240628_0_L2A,west_cargo,stock_bright,7872.0,1.0
2024-06,S2B_48NUG_20240628_0_L2A,east_cargo,stock_bright,2536.0,0.7635390045028599
2024-06,S2B_48NUG_20240628_0_L2A,pax_t123,stock_bright,5976.0,0.977868692772258
2024-06,S2B_48NUG_20240628_0_L2A,pax_t4,stock_bright,1210.0,0.4462644462644463
2024-06,S2B_48NUG_20240628_0_L2A,airfield,stock_bright,1662.0,0.5464981612044618
2024-07,S2B_48NUG_20240718_0_L2A,west_cargo,stock_bright,1273.0,0.7373737373737373
2024-07,S2B_48NUG_20240718_0_L2A,east_cargo,stock_bright,1802.0,0.8497018376536449
2024-07,S2B_48NUG_20240718_0_L2A,pax_t123,stock_bright,1656.0,0.08988895382817066
2024-07,S2B_48NUG_20240718_0_L2A,pax_t4,stock_bright,2940.0,0.9246519246519247
2024-07,S2B_48NUG_20240718_0_L2A,airfield,stock_bright,1346.0,0.4224454964747953
2024-07,S2B_48NUG_20240728_0_L2A,west_cargo,stock_bright,1626.0,0.3797979797979798
2024-07,S2B_48NUG_20240728_0_L2A,east_cargo,stock_bright,1790.0,0.22404770597541682
2024-07,S2B_48NUG_20240728_0_L2A,pax_t123,stock_bright,1652.0,0.10430547438145334
2024-07,S2B_48NUG_20240728_0_L2A,pax_t4,stock_bright,1852.0,0.2222222222222222
2024-07,S2B_48NUG_20240728_0_L2A,airfield,stock_bright,1450.0,0.2342483288294695
2024-07,S2B_48NUG_20240728_0_L2A,west_cargo,pairdiff,,0.7373737373737373
2024-07,S2B_48NUG_20240728_0_L2A,east_cargo,pairdiff,,0.8497018376536449
2024-07,S2B_48NUG_20240728_0_L2A,pax_t123,pairdiff,7744330.0,0.10430547438145334
2024-07,S2B_48NUG_20240728_0_L2A,pax_t4,pairdiff,,0.9246519246519247
2024-07,S2B_48NUG_20240728_0_L2A,airfield,pairdiff,,0.4224454964747953
2024-08,S2B_48NUG_20240817_0_L2A,west_cargo,stock_bright,1738.0,0.772020202020202
2024-08,S2B_48NUG_20240817_0_L2A,east_cargo,stock_bright,2014.0,0.9710356577826458
2024-08,S2B_48NUG_20240817_0_L2A,pax_t123,stock_bright,1890.0,0.3137736216637444
2024-08,S2B_48NUG_20240817_0_L2A,pax_t4,stock_bright,1764.0,0.15215215215215216
2024-08,S2B_48NUG_20240817_0_L2A,airfield,stock_bright,1356.0,0.2525448523884024
2025-02,S2B_48NUG_20250203_0_L2A,west_cargo,stock_bright,1704.0,0.428989898989899
2025-02,S2B_48NUG_20250203_0_L2A,east_cargo,stock_bright,1798.0,0.9727394426189607
2025-02,S2B_48NUG_20250203_0_L2A,pax_t123,stock_bright,1706.0,0.0
2025-02,S2B_48NUG_20250203_0_L2A,pax_t4,stock_bright,2008.0,0.3163163163163163
2025-02,S2B_48NUG_20250203_0_L2A,airfield,stock_bright,1400.0,0.14680902940041043
2025-02,S2B_48NUG_20250223_0_L2A,west_cargo,stock_bright,1384.0,0.09454545454545454
2025-02,S2B_48NUG_20250223_0_L2A,east_cargo,stock_bright,2056.0,0.3357673116709261
2025-02,S2B_48NUG_20250223_0_L2A,pax_t123,stock_bright,7888.0,1.0
2025-02,S2B_48NUG_20250223_0_L2A,pax_t4,stock_bright,3204.0,0.9905359905359905
2025-02,S2B_48NUG_20250223_0_L2A,airfield,stock_bright,2917.0,0.7369811244082329
2025-02,S2B_48NUG_20250223_0_L2A,west_cargo,pairdiff,,0.428989898989899
2025-02,S2B_48NUG_20250223_0_L2A,east_cargo,pairdiff,,0.9727394426189607
2025-02,S2B_48NUG_20250223_0_L2A,pax_t123,pairdiff,,1.0
2025-02,S2B_48NUG_20250223_0_L2A,pax_t4,pairdiff,,0.9905359905359905
2025-02,S2B_48NUG_20250223_0_L2A,airfield,pairdiff,,0.7369811244082329
2025-05,S2B_48NUG_20250524_0_L2A,west_cargo,stock_bright,3600.0,1.0
2025-05,S2B_48NUG_20250524_0_L2A,east_cargo,stock_bright,5376.0,0.9875867104782767
2025-05,S2B_48NUG_20250524_0_L2A,pax_t123,stock_bright,1288.0,0.3478277810247419
2025-05,S2B_48NUG_20250524_0_L2A,pax_t4,stock_bright,1384.0,0.35308035308035307
2025-05,S2B_48NUG_20250524_0_L2A,airfield,stock_bright,1788.0,0.5621228437328565
2025-06,S2B_48NUG_20250613_0_L2A,west_cargo,stock_bright,4334.0,0.9939393939393939
2025-06,S2B_48NUG_20250613_0_L2A,east_cargo,stock_bright,1788.0,0.5028599245466715
2025-06,S2B_48NUG_20250613_0_L2A,pax_t123,stock_bright,2016.0,0.7955191895577635
2025-06,S2B_48NUG_20250613_0_L2A,pax_t4,stock_bright,2518.0,0.8112658112658113
2025-06,S2B_48NUG_20250613_0_L2A,airfield,stock_bright,2020.0,0.6811061218684601
2025-07,S2B_48NUG_20250703_0_L2A,west_cargo,stock_bright,1328.0,0.0
2025-07,S2B_48NUG_20250703_0_L2A,east_cargo,stock_bright,1378.0,0.0
2025-07,S2B_48NUG_20250703_0_L2A,pax_t123,stock_bright,1516.0,0.0
2025-07,S2B_48NUG_20250703_0_L2A,pax_t4,stock_bright,1098.0,0.0
2025-07,S2B_48NUG_20250703_0_L2A,airfield,stock_bright,972.0,2.031818274173558e-05
2025-08,S2B_48NUG_20250822_0_L2A,west_cargo,stock_bright,1432.0,0.06484848484848485
2025-08,S2B_48NUG_20250822_0_L2A,east_cargo,stock_bright,1480.0,0.0
2025-08,S2B_48NUG_20250822_0_L2A,pax_t123,stock_bright,1642.0,0.11954022988505747
2025-08,S2B_48NUG_20250822_0_L2A,pax_t4,stock_bright,1636.0,0.0
2025-08,S2B_48NUG_20250822_0_L2A,airfield,stock_bright,1184.0,0.07444582156571916
2025-09,S2B_48NUG_20250921_0_L2A,west_cargo,stock_bright,1896.0,0.9661616161616161
2025-09,S2B_48NUG_20250921_0_L2A,east_cargo,stock_bright,2514.0,1.0
2025-09,S2B_48NUG_20250921_0_L2A,pax_t123,stock_bright,2878.0,0.9921293590492889
2025-09,S2B_48NUG_20250921_0_L2A,pax_t4,stock_bright,4380.0,1.0
2025-09,S2B_48NUG_20250921_0_L2A,airfield,stock_bright,3076.0,0.9135664506166569
2025-12,S2B_48NUG_20251220_0_L2A,west_cargo,stock_bright,3180.0,0.22101010101010102
2025-12,S2B_48NUG_20251220_0_L2A,east_cargo,stock_bright,1742.0,0.08762322015334063
2025-12,S2B_48NUG_20251220_0_L2A,pax_t123,stock_bright,1810.0,0.005922462497564777
2025-12,S2B_48NUG_20251220_0_L2A,pax_t4,stock_bright,1756.0,0.0
2025-12,S2B_48NUG_20251220_0_L2A,airfield,stock_bright,1484.0,0.18722189487372248
2026-01,S2B_48NUG_20260129_0_L2A,west_cargo,stock_bright,8656.0,1.0
2026-01,S2B_48NUG_20260129_0_L2A,east_cargo,stock_bright,8752.0,1.0
2026-01,S2B_48NUG_20260129_0_L2A,pax_t123,stock_bright,9096.0,1.0
2026-01,S2B_48NUG_20260129_0_L2A,pax_t4,stock_bright,9296.0,1.0
2026-01,S2B_48NUG_20260129_0_L2A,airfield,stock_bright,9032.0,1.0
2026-02,S2B_48NUG_20260208_0_L2A,west_cargo,stock_bright,1439.0,0.0
2026-02,S2B_48NUG_20260208_0_L2A,east_cargo,stock_bright,1471.0,0.0
2026-02,S2B_48NUG_20260208_0_L2A,pax_t123,stock_bright,1584.0,0.0
2026-02,S2B_48NUG_20260208_0_L2A,pax_t4,stock_bright,1782.0,0.1445081445081445
2026-02,S2B_48NUG_20260208_0_L2A,airfield,stock_bright,1315.0,0.04858077493548977
2026-02,S2B_48NUG_20260228_0_L2A,west_cargo,stock_bright,1576.0,0.0
2026-02,S2B_48NUG_20260228_0_L2A,east_cargo,stock_bright,1589.0,0.0
2026-02,S2B_48NUG_20260228_0_L2A,pax_t123,stock_bright,1973.0,0.5383206701733879
2026-02,S2B_48NUG_20260228_0_L2A,pax_t4,stock_bright,1954.0,0.01647101647101647
2026-02,S2B_48NUG_20260228_0_L2A,airfield,stock_bright,1624.0,0.3165572871162403
2026-02,S2B_48NUG_20260228_0_L2A,west_cargo,pairdiff,2036981.0,0.0
2026-02,S2B_48NUG_20260228_0_L2A,east_cargo,pairdiff,2178181.0,0.0
2026-02,S2B_48NUG_20260228_0_L2A,pax_t123,pairdiff,,0.5383206701733879
2026-02,S2B_48NUG_20260228_0_L2A,pax_t4,pairdiff,3213853.0,0.1445081445081445
2026-02,S2B_48NUG_20260228_0_L2A,airfield,pairdiff,,0.3165572871162403
2026-03,S2B_48NUG_20260320_0_L2A,west_cargo,stock_bright,1466.0,0.0
2026-03,S2B_48NUG_20260320_0_L2A,east_cargo,stock_bright,1555.0,0.0
2026-03,S2B_48NUG_20260320_0_L2A,pax_t123,stock_bright,1616.0,0.0
2026-03,S2B_48NUG_20260320_0_L2A,pax_t4,stock_bright,2162.0,0.05350805350805351
2026-03,S2B_48NUG_20260320_0_L2A,airfield,stock_bright,1274.0,0.0037385456244793465
2026-05,S2B_48NUG_20260519_0_L2A,west_cargo,stock_bright,1425.0,0.0
2026-05,S2B_48NUG_20260519_0_L2A,east_cargo,stock_bright,1488.0,0.0
2026-05,S2B_48NUG_20260519_0_L2A,pax_t123,stock_bright,1599.0,0.0
2026-05,S2B_48NUG_20260519_0_L2A,pax_t4,stock_bright,1853.0,0.0
2026-05,S2B_48NUG_20260519_0_L2A,airfield,stock_bright,1156.0,0.0
2026-06,S2B_48NUG_20260618_0_L2A,west_cargo,stock_bright,2231.0,0.9185858585858586
2026-06,S2B_48NUG_20260618_0_L2A,east_cargo,stock_bright,2212.0,1.0
2026-06,S2B_48NUG_20260618_0_L2A,pax_t123,stock_bright,2109.0,0.942957334891876
2026-06,S2B_48NUG_20260618_0_L2A,pax_t4,stock_bright,2217.0,0.8671398671398671
2026-06,S2B_48NUG_20260618_0_L2A,airfield,stock_bright,2057.0,0.8405835382083426
2026-07,S2B_48NUG_20260728_0_L2A,west_cargo,stock_bright,1898.5,0.5585858585858586
2026-07,S2B_48NUG_20260728_0_L2A,east_cargo,stock_bright,1500.0,0.2727272727272727
2026-07,S2B_48NUG_20260728_0_L2A,pax_t123,stock_bright,2245.0,0.8158581726086109
2026-07,S2B_48NUG_20260728_0_L2A,pax_t4,stock_bright,1941.0,0.7948857948857949
2026-07,S2B_48NUG_20260728_0_L2A,airfield,stock_bright,1929.0,0.6913668041530365
2026-08,S2B_48NUG_20260817_0_L2A,west_cargo,stock_bright,2366.5,0.927070707070707
2026-08,S2B_48NUG_20260817_0_L2A,east_cargo,stock_bright,3154.0,0.871972739442619
2026-08,S2B_48NUG_20260817_0_L2A,pax_t123,stock_bright,3223.0,0.9067212156633547
2026-08,S2B_48NUG_20260817_0_L2A,pax_t4,stock_bright,3230.0,0.5522795522795523
2026-08,S2B_48NUG_20260817_0_L2A,airfield,stock_bright,2267.0,0.6769510534977752
2024-11,S2C_48NUG_20241110_2_L2A,west_cargo,stock_bright,1882.0,1.0
2024-11,S2C_48NUG_20241110_2_L2A,east_cargo,stock_bright,2044.0,1.0
2024-11,S2C_48NUG_20241110_2_L2A,pax_t123,stock_bright,1868.0,1.0
2024-11,S2C_48NUG_20241110_2_L2A,pax_t4,stock_bright,2152.0,1.0
2024-11,S2C_48NUG_20241110_2_L2A,airfield,stock_bright,2214.0,1.0
2025-02,S2C_48NUG_20250208_0_L2A,west_cargo,stock_bright,1408.0,0.0
2025-02,S2C_48NUG_20250208_0_L2A,east_cargo,stock_bright,1446.0,0.0
2025-02,S2C_48NUG_20250208_0_L2A,pax_t123,stock_bright,1568.0,0.0
2025-02,S2C_48NUG_20250208_0_L2A,pax_t4,stock_bright,1572.0,0.0
2025-02,S2C_48NUG_20250208_0_L2A,airfield,stock_bright,1118.0,0.002031818274173558
2025-03,S2C_48NUG_20250330_0_L2A,west_cargo,stock_bright,1466.0,0.0
2025-03,S2C_48NUG_20250330_0_L2A,east_cargo,stock_bright,1558.0,0.0
2025-03,S2C_48NUG_20250330_0_L2A,pax_t123,stock_bright,1732.0,0.029924021040327296
2025-03,S2C_48NUG_20250330_0_L2A,pax_t4,stock_bright,1390.0,0.04040404040404041
2025-03,S2C_48NUG_20250330_0_L2A,airfield,stock_bright,1206.0,0.11339577788162626
2025-04,S2C_48NUG_20250409_0_L2A,west_cargo,stock_bright,1398.0,0.0
2025-04,S2C_48NUG_20250409_0_L2A,east_cargo,stock_bright,1384.0,0.0
2025-04,S2C_48NUG_20250409_0_L2A,pax_t123,stock_bright,1660.0,0.027274498344048315
2025-04,S2C_48NUG_20250409_0_L2A,pax_t4,stock_bright,1178.0,0.035672035672035675
2025-04,S2C_48NUG_20250409_0_L2A,airfield,stock_bright,1028.0,0.06044659365666335
2025-04,S2C_48NUG_20250419_0_L2A,west_cargo,stock_bright,513.0,0.12191919191919191
2025-04,S2C_48NUG_20250419_0_L2A,east_cargo,stock_bright,434.0,0.22928075940124132
2025-04,S2C_48NUG_20250419_0_L2A,pax_t123,stock_bright,1046.0,0.00015585427625170465
